customer_id,customer_name,phone_number,gender,marital_status,income,income_band,occupation,occupation_risk,age_at_entry,preferred_language,region_id
CUST007586,Sunita Das,8390153395,Male,Single,199747,Low,Farmer,Medium,27,Telugu,RGN017
CUST007587,Deepa Shetty,7326509012,Male,Single,280733,Low,Front Desk Executive,Low,32,Hindi,RGN043
CUST007588,Shweta Pandey,6848936459,Female,Married,280701,Low,Hardware Technician,Medium,40,Hindi,RGN047
CUST007589,Vinod Hegde,6300679913,Female,Married,2383273,High,Software Engineer,Low,45,Hindi,RGN049
CUST007590,Neha Das,8680606561,Female,Single,1375404,Upper-Middle,Software Engineer,Low,48,Hindi,RGN048
CUST007591,Siddharth Tiwari,7174726723,Male,Single,677429,Middle,Real Estate Agent,Medium,32,Hindi,RGN011
CUST007592,Tanvi Mehta,8068877275,Male,Married,786036,Middle,Software Engineer,Low,41,Hindi,RGN014
CUST007593,Siddharth Menon,7866897073,Female,Married,3946269,High,Pilot,High,49,Hindi,RGN005
CUST007594,Rahul Jadhav,8218089316,Male,Married,254461,Low,Teacher,Low,51,Hindi,RGN011
CUST007595,Shweta Mehta,7379953420,Female,Married,2435105,High,Software Engineer,Low,37,Hindi,RGN015
CUST007596,Ravi Kulkarni,8668073526,Female,Single,700381,Middle,Software Engineer,Low,35,Hindi,RGN010
CUST007597,Priya Joshi,9565298053,Male,Single,2650488,High,Doctor,Low,40,Hindi,RGN034
CUST007598,Varun Deshpande,6361004605,Male,Married,852125,Upper-Middle,Software Engineer,Low,24,Oriya,RGN032
CUST007599,Anil Kapoor,6001995009,Female,Married,406224,Middle,Real Estate Agent,Medium,35,Hindi,RGN045
CUST007600,Ravi Mishra,9264627167,Male,Married,890944,Upper-Middle,Business Owner,Medium,46,Hindi,RGN003
CUST007601,Rahul Mishra,8205935415,Female,Single,3634875,High,Business Owner,Medium,45,Hindi,RGN013
CUST007602,Kavya Sharma,9239742474,Male,Married,1456710,Upper-Middle,Software Engineer,Low,34,Tamil,RGN023
CUST007603,Ravi More,7589199597,Male,Single,1884359,Upper-Middle,Software Engineer,Low,40,Hindi,RGN049
CUST007604,Bhavna Malhotra,8651984656,Male,Single,259681,Low,Hardware Technician,Medium,28,Hindi,RGN034
CUST007605,Arjun Nair,7160328889,Male,Married,169294,Low,Hardware Technician,Medium,46,Telugu,RGN020
CUST007606,Pooja Mishra,8897894172,Female,Married,1711458,Upper-Middle,Software Engineer,Low,37,Hindi,RGN010
CUST007607,Neha Gupta,9352882808,Male,Married,1483909,Upper-Middle,Business Owner,Medium,34,Kannada,RGN022
CUST007608,Neha Menon,7314302520,Female,Married,116696,Low,Farmer,Medium,33,Hindi,RGN046
CUST007609,Mohit Shah,6298904269,Male,Married,3628098,High,Business Owner,Medium,37,Hindi,RGN041
CUST007610,Shweta Singh,6878253467,Female,Married,61181,Low,Farmer,Medium,32,Hindi,RGN028
CUST007611,Anjali Hegde,6997850616,Female,Single,160976,Low,Driver,High,45,Hindi,RGN003
CUST007612,Kavya Bose,6312178888,Male,Single,495575,Middle,Hardware Technician,Medium,33,Tamil,RGN023
CUST007613,Gaurav Kumar,6626669874,Male,Married,810697,Upper-Middle,Software Engineer,Low,57,Hindi,RGN028
CUST007614,Amrita Gowda,9637958187,Female,Single,152255,Low,Farmer,Medium,55,Hindi,RGN035
CUST007615,Vijay Nair,6795495711,Female,Single,710029,Middle,Software Engineer,Low,27,Telugu,RGN017
CUST007616,Vinod Mehta,9049441536,Male,Married,2163212,High,Software Engineer,Low,38,Hindi,RGN001
CUST007617,Aarav Subramanian,6451831321,Female,Married,248884,Low,Farmer,Medium,30,Hindi,RGN043
CUST007618,Swati Menon,6670491561,Female,Divorced,1825540,Upper-Middle,Software Engineer,Low,34,Kannada,RGN021
CUST007619,Zara Jadhav,6072607685,Male,Widowed,1468060,Upper-Middle,Real Estate Agent,Medium,62,Hindi,RGN015
CUST007620,Ravi Iyer,6640640058,Male,Divorced,4755672,High,Doctor,Low,34,Hindi,RGN045
CUST007621,Prakash Pillai,8451282729,Male,Married,644126,Middle,Teacher,Low,42,Hindi,RGN025
CUST007622,Siddharth Pillai,8289811664,Male,Married,893332,Upper-Middle,Software Engineer,Low,44,Hindi,RGN035
CUST007623,Sarika Kumar,9248325957,Female,Single,202753,Low,Front Desk Executive,Low,25,Telugu,RGN017
CUST007624,Sunil Chakraborty,8859133759,Male,Single,1783134,Upper-Middle,Software Engineer,Low,27,Hindi,RGN016
CUST007625,Vinod Singh,7345823881,Female,Married,414990,Middle,Hardware Technician,Medium,23,Hindi,RGN027
CUST007626,Arjun Shah,9169467568,Female,Married,438868,Middle,Software Engineer,Low,27,Hindi,RGN002
CUST007627,Uday Pandey,7924768072,Female,Married,2203555,High,Business Owner,Medium,18,Hindi,RGN034
CUST007628,Uday Saxena,8719104397,Female,Single,850532,Upper-Middle,Real Estate Agent,Medium,44,Hindi,RGN016
CUST007629,Sapna Sharma,9367621360,Male,Married,389300,Middle,Teacher,Low,62,Hindi,RGN014
CUST007630,Ravi Reddy,9294944727,Female,Married,162525,Low,Hardware Technician,Medium,39,Oriya,RGN032
CUST007631,Sarika Das,7455769998,Female,Married,4123034,High,Doctor,Low,21,Hindi,RGN033
CUST007632,Ravi Verma,9511948933,Female,Married,1319611,Upper-Middle,Business Owner,Medium,30,Hindi,RGN048
CUST007633,Aditya Agarwal,7639960144,Male,Single,2641401,High,Software Engineer,Low,32,Hindi,RGN039
CUST007634,Anjali Dubey,9159977194,Female,Married,1554082,Upper-Middle,Business Owner,Medium,25,Hindi,RGN014
CUST007635,Bhavna Gupta,8595961409,Male,Married,133306,Low,Front Desk Executive,Low,48,Tamil,RGN024
CUST007636,Prakash Agarwal,9741841264,Female,Single,211854,Low,Driver,High,47,Hindi,RGN044
CUST007637,Karan Shetty,6535293227,Female,Married,377598,Middle,Teacher,Low,24,Kannada,RGN022
CUST007638,Sandeep Verma,9973057218,Male,Divorced,896506,Upper-Middle,Real Estate Agent,Medium,46,Oriya,RGN032
CUST007639,Bhavna Reddy,7626313494,Male,Married,130738,Low,Driver,High,56,Kannada,RGN022
CUST007640,Kunal Joshi,9499394522,Female,Single,335650,Middle,Driver,High,60,Hindi,RGN003
CUST007641,Varun Krishnan,9918055470,Female,Married,1513025,Upper-Middle,Software Engineer,Low,65,Hindi,RGN041
CUST007642,Deepa Kulkarni,6688730296,Male,Single,100514,Low,Farmer,Medium,27,Hindi,RGN029
CUST007643,Pradeep Joshi,7056336409,Male,Married,309828,Middle,Teacher,Low,65,Hindi,RGN043
CUST007644,Vijay Tiwari,9628271288,Female,Single,1234596,Upper-Middle,Software Engineer,Low,33,Hindi,RGN006
CUST007645,Neha Kapoor,7631096872,Female,Married,1058127,Upper-Middle,Software Engineer,Low,30,Tamil,RGN024
CUST007646,Rohit Patel,8407748816,Male,Married,166333,Low,Hardware Technician,Medium,41,Tamil,RGN024
CUST007647,Bhavna Rajan,7043281277,Male,Married,997287,Upper-Middle,Software Engineer,Low,31,Hindi,RGN030
CUST007648,Vishal Chaudhary,7177427894,Male,Married,1275932,Upper-Middle,Real Estate Agent,Medium,42,Hindi,RGN035
CUST007649,Shruti Mishra,7788724275,Male,Single,521798,Middle,Software Engineer,Low,22,Hindi,RGN050
CUST007650,Kunal Balaji,6460356089,Male,Married,2854143,High,Software Engineer,Low,35,Hindi,RGN027
CUST007651,Uday Mishra,8316470594,Male,Single,2612688,High,Business Owner,Medium,53,Hindi,RGN011
CUST007652,Divya Desai,9534073284,Male,Divorced,1413147,Upper-Middle,Doctor,Low,37,Hindi,RGN012
CUST007653,Rekha Balaji,8688932281,Female,Widowed,929651,Upper-Middle,Real Estate Agent,Medium,39,Hindi,RGN045
CUST007654,Manoj Dubey,9108228194,Male,Married,357326,Middle,Driver,High,43,Hindi,RGN005
CUST007655,Anil Deshpande,6334977593,Male,Married,399064,Middle,Real Estate Agent,Medium,52,Hindi,RGN015
CUST007656,Rekha Hegde,7678358845,Female,Married,568512,Middle,Software Engineer,Low,18,Hindi,RGN036
CUST007657,Akash Verma,8908678138,Female,Married,5054712,High,Pilot,High,45,Oriya,RGN031
CUST007658,Akash Singh,7311967647,Female,Married,91647,Low,Farmer,Medium,34,Oriya,RGN032
CUST007659,Manoj Singh,8833566388,Female,Single,1098789,Upper-Middle,Software Engineer,Low,39,Oriya,RGN032
CUST007660,Kunal Malhotra,7822706977,Male,Married,849901,Upper-Middle,Business Owner,Medium,50,Hindi,RGN039
CUST007661,Isha Das,9730842985,Male,Divorced,549910,Middle,Teacher,Low,23,Telugu,RGN017
CUST007662,Vijay Gupta,6770236810,Male,Single,232892,Low,Farmer,Medium,25,Hindi,RGN049
CUST007663,Sarika Joshi,8636320154,Male,Married,1498482,Upper-Middle,Software Engineer,Low,18,Hindi,RGN035
CUST007664,Arjun Jadhav,9121491228,Male,Single,292630,Low,Front Desk Executive,Low,31,Hindi,RGN049
CUST007665,Manoj Deshpande,9731941949,Female,Married,1670172,Upper-Middle,Business Owner,Medium,53,Hindi,RGN006
CUST007666,Priya Desai,7651185802,Male,Single,523405,Middle,Business Owner,Medium,36,Hindi,RGN043
CUST007667,Mohit Venkatesh,6231521809,Male,Married,458877,Middle,Hardware Technician,Medium,21,Hindi,RGN007
CUST007668,Pradeep Menon,9124920184,Female,Married,645201,Middle,Software Engineer,Low,32,Hindi,RGN046
CUST007669,Kavya Mishra,7597309806,Female,Married,4719283,High,Doctor,Low,20,Hindi,RGN039
CUST007670,Sandeep Jadhav,8727380165,Female,Single,99690,Low,Farmer,Medium,24,Hindi,RGN050
CUST007671,Karan Tripathi,8563245405,Male,Married,341240,Middle,Driver,High,42,Hindi,RGN033
CUST007672,Pooja Kumar,7606568154,Female,Single,160697,Low,Hardware Technician,Medium,23,Telugu,RGN018
CUST007673,Arjun Gowda,6985217729,Male,Divorced,212177,Low,Driver,High,51,Hindi,RGN042
CUST007674,Harsha Srivastava,9229234671,Male,Married,570573,Middle,Software Engineer,Low,37,Hindi,RGN038
CUST007675,Anjali Naik,8461732743,Female,Single,93385,Low,Driver,High,39,Telugu,RGN020
CUST007676,Lakshmi Shah,7972048730,Male,Married,910768,Upper-Middle,Doctor,Low,34,Hindi,RGN046
CUST007677,Rajesh Pillai,8766995359,Male,Divorced,480156,Middle,Hardware Technician,Medium,47,Hindi,RGN035
CUST007678,Swati Venkatesh,9071240847,Female,Married,181029,Low,Farmer,Medium,47,Tamil,RGN023
CUST007679,Kritika Reddy,9520562247,Female,Married,548647,Middle,Real Estate Agent,Medium,42,Hindi,RGN025
CUST007680,Sarika Nair,6803881437,Male,Married,223509,Low,Teacher,Low,44,Telugu,RGN020
CUST007681,Rohit Rajan,6045826096,Male,Married,1692366,Upper-Middle,Business Owner,Medium,35,Hindi,RGN046
CUST007682,Arjun Sharma,6075079752,Male,Married,357651,Middle,Driver,High,44,Hindi,RGN005
CUST007683,Poonam Singh,7178066774,Female,Single,424464,Middle,Teacher,Low,33,Hindi,RGN003
CUST007684,Aditya Malhotra,6893016368,Female,Single,616721,Middle,Software Engineer,Low,38,Hindi,RGN047
CUST007685,Sapna Singh,8263361891,Male,Single,759997,Middle,Software Engineer,Low,34,Hindi,RGN014
CUST007686,Karan Shetty,7559657272,Female,Single,454058,Middle,Real Estate Agent,Medium,32,Hindi,RGN026
CUST007687,Ananya Mehta,9818414762,Male,Married,460320,Middle,Software Engineer,Low,29,Hindi,RGN050
CUST007688,Aarav Shah,7802670946,Male,Divorced,231936,Low,Teacher,Low,43,Hindi,RGN044
CUST007689,Priya Gowda,6867716418,Female,Single,1732090,Upper-Middle,Software Engineer,Low,53,Hindi,RGN042
CUST007690,Amrita Dubey,6460499129,Female,Married,1483285,Upper-Middle,Real Estate Agent,Medium,52,Hindi,RGN015
CUST007691,Varun Tripathi,7632280297,Female,Married,1565458,Upper-Middle,Business Owner,Medium,22,Hindi,RGN037
CUST007692,Kunal Deshpande,61347XXXXX,Female,Married,185036,Low,Front Desk Executive,Low,53,Tamil,RGN024
CUST007693,Karan Menon,7866751965,Male,Married,623631,Middle,Software Engineer,Low,34,Hindi,RGN010
CUST007694,Shweta Singh,7767039274,Female,Divorced,410430,Middle,Teacher,Low,45,Hindi,RGN008
CUST007695,Geeta Dubey,6438397505,Male,Married,505587,Middle,Teacher,Low,27,Telugu,RGN017
CUST007696,Deepa Agarwal,7083360146,Male,Married,195165,Low,Hardware Technician,Medium,39,Hindi,RGN002
CUST007697,Sunita Chakraborty,9151188882,Female,Single,2475964,High,Software Engineer,Low,41,Oriya,RGN031
CUST007698,Ravi Naik,9032248913,Female,Married,642001,Middle,Software Engineer,Low,20,Hindi,RGN006
CUST007699,Aarav Krishnan,9043745576,Male,Married,3391067,High,Business Owner,Medium,45,Hindi,RGN037
CUST007700,Suresh Iyer,9394081927,Female,Single,615706,Middle,Business Owner,Medium,54,Hindi,RGN029
CUST007701,Aarav Balaji,8848277594,Female,Single,137891,Low,Farmer,Medium,35,Hindi,RGN042
CUST007702,Pooja Tripathi,9922701924,Male,Married,544012,Middle,Real Estate Agent,Medium,54,Telugu,RGN019
CUST007703,Kavya Patel,9759579633,Male,Widowed,2848881,High,Business Owner,Medium,35,Hindi,RGN041
CUST007704,Prakash Menon,9119351708,Male,Married,953799,Upper-Middle,Real Estate Agent,Medium,48,Hindi,RGN007
CUST007705,Kunal Pillai,9165081703,Male,Single,1788066,Upper-Middle,Software Engineer,Low,18,Kannada,RGN022
CUST007706,Anjali Mishra,9613524281,Female,Married,1413945,Upper-Middle,Business Owner,Medium,65,Hindi,RGN038
CUST007707,Rohit Patel,9945384554,Male,Married,127690,Low,Driver,High,55,Hindi,RGN050
CUST007708,Nikhil Sharma,7724475398,Female,Married,3250286,High,Doctor,Low,34,Hindi,RGN027
CUST007709,Santosh Reddy,9920148292,Female,Married,642032,Middle,Business Owner,Medium,18,Telugu,RGN020
CUST007710,Vikram Naik,7792599686,Male,Married,1470301,Upper-Middle,Real Estate Agent,Medium,41,Hindi,RGN007
CUST007711,Pooja Reddy,8066011655,Male,Married,190236,Low,Real Estate Agent,Medium,20,Hindi,RGN014
CUST007712,Rajesh Kulkarni,9511503555,Male,Married,932779,Upper-Middle,Software Engineer,Low,43,Hindi,RGN033
CUST007713,Rohit Gowda,6800660567,Female,Married,1404411,Upper-Middle,Software Engineer,Low,42,Hindi,RGN040
CUST007714,Nikhil Patil,9213600843,Male,Married,1162280,Upper-Middle,Software Engineer,Low,26,Hindi,RGN010
CUST007715,Yash Rao,6063993782,Male,Single,176841,Low,Front Desk Executive,Low,51,Hindi,RGN028
CUST007716,Swati Reddy,7691099787,Male,Married,137278,Low,Farmer,Medium,47,Hindi,RGN039
CUST007717,Deepak Patil,7191630916,Male,Married,348084,Middle,Teacher,Low,49,Hindi,RGN050
CUST007718,Priya Venkatesh,8168004721,Male,Single,1385563,Upper-Middle,Software Engineer,Low,38,Hindi,RGN001
CUST007719,Isha Srivastava,8357009358,Female,Married,2245017,High,Doctor,Low,21,Hindi,RGN014
CUST007720,Tanvi Kapoor,9170200555,Female,Single,482927,Middle,Hardware Technician,Medium,49,Telugu,RGN019
CUST007721,Uday Mishra,6187890052,Female,Married,1049325,Upper-Middle,Software Engineer,Low,34,Hindi,RGN030
CUST007722,Ravi Gowda,8232554334,Male,Married,1762489,Upper-Middle,Software Engineer,Low,21,Hindi,RGN038
CUST007723,Priya Malhotra,7321243025,Female,Married,144894,Low,Driver,High,54,Telugu,RGN020
CUST007724,Sneha Shah,7303613227,Male,Single,1453238,Upper-Middle,Software Engineer,Low,63,Tamil,RGN024
CUST007725,Aryan Mehta,9904744730,Male,Married,48906,Low,Farmer,Medium,37,Hindi,RGN006
CUST007726,Rajesh Srivastava,6107808766,Male,Widowed,1451683,Upper-Middle,Business Owner,Medium,63,Hindi,RGN003
CUST007727,Kunal Subramanian,9845334335,Female,Divorced,989744,Upper-Middle,Business Owner,Medium,39,Oriya,RGN032
CUST007728,Lakshmi Pandey,9843701180,Male,Single,368097,Middle,Driver,High,33,Hindi,RGN041
CUST007729,Ramesh Patil,7361363750,Male,Married,282992,Low,Farmer,Medium,30,Hindi,RGN005
CUST007730,Prakash Mishra,9050335116,Male,Married,2119312,High,Business Owner,Medium,57,Hindi,RGN012
CUST007731,Ramesh Menon,7784573625,Male,Married,110742,Low,Farmer,Medium,28,Hindi,RGN037
CUST007732,Zara Pillai,7034260273,Male,Married,154490,Low,Hardware Technician,Medium,46,Hindi,RGN040
CUST007733,Vikram Malhotra,7269927287,Male,Single,2788183,High,Software Engineer,Low,31,Hindi,RGN033
CUST007734,Gaurav Kapoor,6229400975,Male,Single,150489,Low,Hardware Technician,Medium,32,Telugu,RGN020
CUST007735,Pooja Rao,6102939409,Male,Married,1082996,Upper-Middle,Real Estate Agent,Medium,50,Oriya,RGN031
CUST007736,Sanjay Patel,9567895645,Male,Single,347671,Middle,Teacher,Low,33,Telugu,RGN018
CUST007737,Sneha Deshpande,6713032928,Male,Single,175952,Low,Farmer,Medium,33,Hindi,RGN009
CUST007738,Shweta Subramanian,8422138433,Male,Married,3218787,High,Doctor,Low,51,Hindi,RGN015
CUST007739,Swati Pandey,7133000429,Male,Married,356124,Middle,Real Estate Agent,Medium,57,Hindi,RGN047
CUST007740,Priya Patel,8603029309,Female,Married,188234,Low,Hardware Technician,Medium,45,Hindi,RGN044
CUST007741,Karan Rajan,8872020752,Male,Single,539251,Middle,Real Estate Agent,Medium,30,Hindi,RGN036
CUST007742,Akash Pandey,6025569318,Female,Married,258508,Low,Teacher,Low,31,Kannada,RGN021
CUST007743,Varun Menon,9062314387,Male,Married,289972,Low,Hardware Technician,Medium,38,Hindi,RGN040
CUST007744,Priya Krishnan,8437305359,Female,Single,347309,Middle,Front Desk Executive,Low,41,Hindi,RGN003
CUST007745,Shweta Nair,9276300976,Male,Married,559155,Middle,Software Engineer,Low,26,Hindi,RGN048
CUST007746,Sandeep Kapoor,7252739767,Male,Married,1123431,Upper-Middle,Software Engineer,Low,46,Hindi,RGN030
CUST007747,Swati Kumar,8881391420,Male,Married,272937,Low,Front Desk Executive,Low,39,Hindi,RGN015
CUST007748,Mohit Kulkarni,7756941431,Male,Married,1403707,Upper-Middle,Real Estate Agent,Medium,18,Tamil,RGN023
CUST007749,Tanvi Balaji,8013988784,Male,Single,1188758,Upper-Middle,Business Owner,Medium,26,Telugu,RGN020
CUST007750,Aditi Malhotra,7953371894,Female,Married,1360372,Upper-Middle,Software Engineer,Low,31,Telugu,RGN018
CUST007751,Pradeep Kapoor,7840888563,Other,Married,333575,Middle,Driver,High,37,Hindi,RGN027
CUST007752,Lakshmi Agarwal,6285212004,Male,Single,799908,Middle,Software Engineer,Low,60,Hindi,RGN002
CUST007753,Sarika Krishnan,6648515596,Female,Married,1316451,Upper-Middle,Software Engineer,Low,40,Hindi,RGN006
CUST007754,Vijay Mishra,8870321870,Male,Single,159519,Low,Farmer,Medium,27,Tamil,RGN023
CUST007755,Manoj Mehta,7950888842,Female,Married,216903,Low,Driver,High,40,Hindi,RGN042
CUST007756,Gaurav Agarwal,7594021698,Female,Widowed,207583,Low,Driver,High,33,Tamil,RGN023
CUST007757,Priya Hegde,6681356362,Male,Married,3393369,High,Pilot,High,41,Hindi,RGN038
CUST007758,Mohit Tiwari,7446265561,Male,Married,104589,Low,Farmer,Medium,44,Hindi,RGN014
CUST007759,Kunal Verma,8772355172,Male,Widowed,150660,Low,Driver,High,52,Hindi,RGN046
CUST007760,Anjali Kulkarni,9484792705,Male,Single,378108,Middle,Driver,High,37,Telugu,RGN017
CUST007761,Vijay Jadhav,8461735360,Male,Divorced,549269,Middle,Teacher,Low,57,Hindi,RGN009
CUST007762,Ravi Mishra,9844706740,Female,Married,1228901,Upper-Middle,Software Engineer,Low,48,Hindi,RGN026
CUST007763,Amrita Kapoor,6260287007,Male,Single,375798,Middle,Teacher,Low,29,Hindi,RGN006
CUST007764,Vinod Chakraborty,61064XXXXX,Male,Married,2543488,High,Software Engineer,Low,64,Hindi,RGN003
CUST007765,Sunil Krishnan,8869980088,Male,Divorced,2890938,High,Doctor,Low,41,Hindi,RGN010
CUST007766,Sandeep Kumar,6484894654,Female,Married,508425,Middle,Teacher,Low,27,Telugu,RGN019
CUST007767,Mohit Rajan,6124229606,Male,Married,1505308,Upper-Middle,Software Engineer,Low,57,Hindi,RGN006
CUST007768,Kritika Mishra,6382172952,Female,Single,184866,Low,Driver,High,62,Hindi,RGN029
CUST007769,Kritika Rao,6866782396,Female,Married,1220140,Upper-Middle,Software Engineer,Low,37,Hindi,RGN011
CUST007770,Kavya Sharma,9567659486,Female,Single,1742107,Upper-Middle,Doctor,Low,31,Telugu,RGN020
CUST007771,Sunita Menon,7787855971,Male,Married,820667,Upper-Middle,Software Engineer,Low,35,Hindi,RGN006
CUST007772,Pooja Rao,6897248187,Female,Divorced,145974,Low,Driver,High,46,Hindi,RGN026
CUST007773,Neha Shetty,6633787472,Female,Single,1386441,Upper-Middle,Software Engineer,Low,53,Telugu,RGN020
CUST007774,Tanvi Singh,9732681361,Female,Married,333058,Middle,Teacher,Low,44,Kannada,RGN022
CUST007775,Swati Mehta,8936407620,Female,Married,1695621,Upper-Middle,Software Engineer,Low,39,Hindi,RGN036
CUST007776,Aditi Nair,8542805376,Female,Married,1037349,Upper-Middle,Software Engineer,Low,55,Hindi,RGN004
CUST007777,Kavya Iyer,7413245912,Female,Married,241783,Low,Farmer,Medium,34,Hindi,RGN009
CUST007778,Sunita Pandey,7141421582,Female,Widowed,1284747,Upper-Middle,Software Engineer,Low,50,Hindi,RGN026
CUST007779,Aarav Verma,8451434382,Female,Married,808699,Upper-Middle,Software Engineer,Low,34,Telugu,RGN018
CUST007780,Geeta More,8008699205,Male,Married,1993940,Upper-Middle,Business Owner,Medium,43,Hindi,RGN029
CUST007781,Geeta Iyer,6034159492,Female,Married,190946,Low,Driver,High,36,Hindi,RGN009
CUST007782,Swati Naik,7494283527,Male,Single,1504354,Upper-Middle,Software Engineer,Low,37,Hindi,RGN015
CUST007783,Lakshmi Venkatesh,6607714976,Male,Married,701451,Middle,Software Engineer,Low,33,Hindi,RGN050
CUST007784,Prakash Nair,8236917032,Female,Single,1187641,Upper-Middle,Software Engineer,Low,54,Hindi,RGN049
CUST007785,Deepa Das,8223417792,Male,Single,1276365,Upper-Middle,Software Engineer,Low,29,Hindi,RGN050
CUST007786,Rohit Bose,6170052459,Female,Married,847496,Upper-Middle,Real Estate Agent,Medium,29,Hindi,RGN008
CUST007787,Zara Kumar,9090127172,Male,Single,115798,Low,Front Desk Executive,Low,63,Telugu,RGN020
CUST007788,Rekha Shetty,6984027094,Male,Married,2647822,High,Business Owner,Medium,49,Hindi,RGN049
CUST007789,Harsha Chaudhary,7152119971,Female,Married,2365029,High,Business Owner,Medium,18,Hindi,RGN036
CUST007790,Aarav Chakraborty,9862561563,Male,Married,1308460,Upper-Middle,Business Owner,Medium,31,Hindi,RGN044
CUST007791,Varun Gowda,9886465045,Male,Widowed,543748,Middle,Software Engineer,Low,18,Hindi,RGN038
CUST007792,Vinod Menon,9960628536,Male,Single,2095017,High,Doctor,Low,26,Hindi,RGN044
CUST007793,Deepak Gupta,9492818711,Male,Married,172708,Low,Farmer,Medium,18,Kannada,RGN021
CUST007794,Harsha Reddy,7635431331,Male,Divorced,850710,Upper-Middle,Real Estate Agent,Medium,36,Hindi,RGN002
CUST007795,Tanvi Chakraborty,6270645478,Female,Divorced,1183891,Upper-Middle,Software Engineer,Low,24,Hindi,RGN040
CUST007796,Santosh Nair,7990497910,Female,Widowed,350286,Middle,Teacher,Low,38,Hindi,RGN038
CUST007797,Uday Pillai,7033799161,Female,Married,2306345,High,Software Engineer,Low,18,Hindi,RGN029
CUST007798,Amrita Saxena,8029767064,Female,Married,3960016,High,Business Owner,Medium,38,Hindi,RGN001
CUST007799,Rahul Kapoor,8093057761,Male,Single,690568,Middle,Business Owner,Medium,33,Hindi,RGN006
CUST007800,Manoj Sharma,8069260054,Male,Married,2844138,High,Doctor,Low,56,Tamil,RGN023
CUST007801,Vijay Bose,7863574088,Male,Married,2334426,High,Doctor,Low,54,Hindi,RGN038
CUST007802,Nikhil Saxena,8174444138,Male,Divorced,305434,Middle,Business Owner,Medium,47,Hindi,RGN044
CUST007803,Amrita Subramanian,7582355263,Male,Married,588492,Middle,Teacher,Low,34,Hindi,RGN001
CUST007804,Sarika Chaudhary,9338061779,Female,Divorced,633895,Middle,Doctor,Low,61,Hindi,RGN006
CUST007805,Shweta Krishnan,6438100631,Female,Married,1084995,Upper-Middle,Software Engineer,Low,19,Hindi,RGN037
CUST007806,Kunal Patil,6170363094,Male,Married,3466353,High,Business Owner,Medium,21,Hindi,RGN001
CUST007807,Divya Shetty,8868716907,Male,Married,660744,Middle,Real Estate Agent,Medium,36,Hindi,RGN044
CUST007808,Suresh Krishnan,7382109200,Male,Married,1261758,Upper-Middle,Real Estate Agent,Medium,65,Tamil,RGN023
CUST007809,Geeta Desai,6149892168,Male,Divorced,1282013,Upper-Middle,Software Engineer,Low,35,Telugu,RGN017
CUST007810,Lakshmi Reddy,8098947939,Male,Married,1653523,Upper-Middle,Software Engineer,Low,35,Hindi,RGN036
CUST007811,Geeta Saxena,7646906109,Male,Married,216078,Low,Driver,High,20,Hindi,RGN012
CUST007812,Lakshmi Sharma,9033822382,Female,Married,281189,Low,Hardware Technician,Medium,49,Telugu,RGN019
CUST007813,Zara Subramanian,7353755727,Female,Married,2732079,High,Software Engineer,Low,49,Hindi,RGN003
CUST007814,Sneha Pandey,6592501887,Male,Married,643977,Middle,Teacher,Low,47,Hindi,RGN045
CUST007815,Anjali Balaji,7069657767,Male,Single,166512,Low,Teacher,Low,30,Hindi,RGN028
CUST007816,Yash Sharma,9887130848,Male,Single,195136,Low,Driver,High,29,Hindi,RGN050
CUST007817,Shruti Patel,7972006632,Male,Single,1257745,Upper-Middle,Software Engineer,Low,22,Telugu,RGN020
CUST007818,Isha Subramanian,8689865748,Male,Married,1269504,Upper-Middle,Business Owner,Medium,39,Hindi,RGN046
CUST007819,Anil Pandey,7670619750,Male,Married,388150,Middle,Hardware Technician,Medium,25,Hindi,RGN029
CUST007820,Deepak Menon,6381404388,Female,Married,385155,Middle,Hardware Technician,Medium,23,Hindi,RGN005
CUST007821,Yash Gupta,6153150058,Male,Married,255759,Low,Farmer,Medium,32,Hindi,RGN007
CUST007822,Zara Kulkarni,7534858425,Female,Divorced,133723,Low,Front Desk Executive,Low,32,Tamil,RGN024
CUST007823,Akash Subramanian,8614178437,Female,Married,1916310,Upper-Middle,Software Engineer,Low,31,Hindi,RGN005
CUST007824,Sapna Pandey,9018325798,Female,Single,2886852,High,Pilot,High,43,Hindi,RGN002
CUST007825,Varun Reddy,6695352469,Male,Married,2596170,High,Doctor,Low,38,Hindi,RGN044
CUST007826,Vijay Mehta,7604259904,Male,Married,2001212,High,Business Owner,Medium,34,Hindi,RGN004
CUST007827,Aryan Srivastava,6193958981,Female,Married,2362615,High,Business Owner,Medium,40,Hindi,RGN034
CUST007828,Kunal Patel,8324457434,Male,Single,685483,Middle,Teacher,Low,26,Hindi,RGN049
CUST007829,Nikhil Tiwari,7595122869,Female,Married,2023059,High,Software Engineer,Low,39,Hindi,RGN007
CUST007830,Rekha Kulkarni,8293821062,Male,Widowed,205304,Low,Hardware Technician,Medium,39,Hindi,RGN025
CUST007831,Prakash Saxena,9852100735,Male,Divorced,818543,Upper-Middle,Real Estate Agent,Medium,19,Hindi,RGN029
CUST007832,Ravi Kapoor,6132570441,Female,Married,362595,Middle,Business Owner,Medium,49,Hindi,RGN042
CUST007833,Anjali Venkatesh,8822430259,Male,Married,1891935,Upper-Middle,Software Engineer,Low,27,Hindi,RGN015
